,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Year,Month,Profit Margin,Month Date,Weekday
3143,Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,5050.64,134,777,439810.0,Online,2021,June,56603.60360360361,6,Thursday
3144,Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Men's Street Footwear,2525.32,134,389,219905.0,Online,2021,March,56530.848329048844,3,Monday
3145,West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,5050.64,134,777,439810.0,Online,2021,May,56603.60360360361,5,Tuesday
3146,West Gear,1128299,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,5921.44,133,904,515639.0,Online,2020,March,57039.71238938053,3,Sunday
3147,West Gear,1128299,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,4963.5599999999995,133,758,432227.0,Online,2020,March,57022.031662269124,3,Thursday
3148,West Gear,1128299,2020-04-13,West,Colorado,Denver,Women's Apparel,6443.92,133,984,561137.0,Online,2020,April,57026.11788617886,4,Monday
3149,West Gear,1128299,2020-08-04,West,Washington,Seattle,Men's Apparel,7140.5599999999995,133,1091,621800.0,Online,2020,August,56993.583868011,8,Tuesday
3150,Kohl's,1189833,2021-03-03,Midwest,Montana,Billings,Women's Apparel,4876.48,133,745,424644.0,Online,2021,March,56999.19463087248,3,Wednesday
3151,Kohl's,1189833,2021-03-06,Midwest,Montana,Billings,Women's Street Footwear,3657.36,133,559,318483.0,Online,2021,March,56973.7030411449,3,Saturday
3152,Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,2786.56,133,426,242654.0,Online,2021,March,56961.03286384977,3,Sunday
3153,Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,3657.36,133,559,318483.0,Online,2021,April,56973.7030411449,4,Saturday
3154,Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,4266.92,133,652,371563.0,Online,2021,April,56988.190184049075,4,Sunday
3155,Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,4528.16,133,692,394312.0,Online,2021,May,56981.50289017341,5,Wednesday
3156,Foot Locker,1128299,2021-06-10,West,Hawaii,Honolulu,Women's Athletic Footwear,6443.92,133,984,561137.0,Online,2021,June,57026.11788617886,6,Thursday
3157,West Gear,1185732,2021-02-10,Northeast,New York,Albany,Women's Athletic Footwear,3221.96,133,492,280568.0,Online,2021,February,57026.0162601626,2,Wednesday
3158,West Gear,1185732,2021-03-08,Northeast,New York,Albany,Men's Apparel,4441.08,133,678,386729.0,Online,2021,March,57039.67551622419,3,Monday
3159,Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men's Apparel,3918.6,133,599,341232.0,Online,2021,May,56966.9449081803,5,Monday
3160,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,6269.76,133,958,545971.0,Online,2021,December,56990.70981210856,12,Thursday
3161,Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,Women's Street Footwear,3831.52,133,585,333649.0,Online,2021,May,57034.0170940171,5,Saturday
3162,West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Men's Athletic Footwear,2002.84,133,306,174407.0,Online,2021,January,56995.751633986925,1,Monday
3163,West Gear,1128299,2021-12-23,West,Oregon,Portland,Men's Apparel,6269.76,133,958,545971.0,Online,2021,December,56990.70981210856,12,Thursday
3164,Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Women's Athletic Footwear,2873.64,133,439,250237.0,Online,2021,January,57001.594533029616,1,Tuesday
3165,Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Men's Apparel,4528.16,133,692,394312.0,Online,2021,August,56981.50289017341,8,Sunday
3166,Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Apparel,4354.0,133,665,379146.0,Online,2021,December,57014.43609022556,12,Saturday
3167,Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Street Footwear,4441.08,133,678,386729.0,Online,2021,July,57039.67551622419,7,Thursday
3168,Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Street Footwear,2873.64,133,439,250237.0,Online,2021,January,57001.594533029616,1,Tuesday
3169,Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Apparel,5137.72,133,785,447393.0,Online,2021,September,56992.73885350318,9,Monday
3170,Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,4876.48,133,745,424644.0,Online,2021,December,56999.19463087248,12,Thursday
3171,Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,2002.84,133,306,174407.0,Online,2021,November,56995.751633986925,11,Saturday
3172,Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Men's Street Footwear,3134.88,133,479,272985.0,Online,2021,September,56990.605427974944,9,Friday
3173,Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Men's Street Footwear,2960.72,133,452,257819.0,Online,2021,September,57039.60176991151,9,Tuesday
3174,West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Street Footwear,2873.64,133,439,250237.0,Online,2021,September,57001.594533029616,9,Saturday
3175,West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Women's Apparel,5486.04,133,838,477724.0,Online,2021,July,57007.63723150358,7,Friday
3176,Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Men's Street Footwear,2960.72,133,452,257819.0,Online,2021,April,57039.60176991151,4,Wednesday
3177,Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Men's Street Footwear,5398.96,133,825,470141.0,Online,2021,October,56986.78787878788,10,Tuesday
3178,West Gear,1128299,2020-01-28,West,Nevada,Las Vegas,Women's Street Footwear,4266.92,132,647,371563.0,Outlet,2020,January,57428.59350850077,1,Tuesday
3179,West Gear,1128299,2020-03-06,West,Nevada,Las Vegas,Women's Athletic Footwear,3744.44,132,568,326066.0,Outlet,2020,March,57405.98591549295,3,Friday
3180,Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,2873.64,132,436,250237.0,Outlet,2021,April,57393.807339449544,4,Wednesday
3181,Sports Direct,1197831,2021-08-29,South,Alabama,Birmingham,Men's Apparel,3396.12,132,515,295734.0,Outlet,2021,August,57424.07766990291,8,Sunday
3182,Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Street Footwear,4266.92,132,647,371563.0,Outlet,2021,April,57428.59350850077,4,Saturday
3183,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,4005.68,132,607,348815.0,Outlet,2021,May,57465.403624382205,5,Tuesday
3184,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,4005.68,132,607,348815.0,Outlet,2021,May,57465.403624382205,5,Tuesday
3185,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Apparel,4441.08,132,673,386729.0,Outlet,2021,August,57463.44725111442,8,Tuesday
3186,West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Athletic Footwear,1567.44,132,238,136493.0,Outlet,2021,June,57350.0,6,Friday
3187,West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women's Athletic Footwear,1132.04,132,172,98578.0,Outlet,2021,June,57312.79069767441,6,Friday
3188,West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Apparel,2089.92,132,317,181990.0,Outlet,2021,June,57410.09463722397,6,Friday
3189,West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Apparel,1567.44,132,238,136493.0,Outlet,2021,September,57350.0,9,Sunday
3190,West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Athletic Footwear,1219.12,132,185,106161.0,Outlet,2021,October,57384.32432432433,10,Monday
3191,West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Apparel,2438.24,132,370,212322.0,Outlet,2021,January,57384.32432432433,1,Sunday
3192,West Gear,1128299,2021-02-17,West,Oregon,Portland,Women's Street Footwear,2960.72,132,449,257819.0,Outlet,2021,February,57420.71269487751,2,Wednesday
3193,Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Street Footwear,3570.2799999999997,132,541,310900.0,Outlet,2021,May,57467.65249537892,5,Monday
3194,Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Apparel,3744.44,132,568,326066.0,Outlet,2021,September,57405.98591549295,9,Friday
3195,Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Women's Street Footwear,3047.7999999999997,132,462,265402.0,Outlet,2021,February,57446.32034632035,2,Friday
3196,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Apparel,4876.48,132,739,424644.0,Outlet,2021,May,57461.97564276049,5,Thursday
3197,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,2873.64,132,436,250237.0,Outlet,2021,June,57393.807339449544,6,Sunday
3198,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Apparel,3134.88,132,475,272985.0,Outlet,2021,September,57470.52631578947,9,Tuesday
3199,Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Apparel,2960.72,132,449,257819.0,Outlet,2021,May,57420.71269487751,5,Sunday
3200,Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Apparel,1915.76,132,290,166824.0,Outlet,2021,September,57525.517241379304,9,Thursday
3201,Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Men's Apparel,5137.72,132,779,447393.0,Outlet,2021,November,57431.707317073175,11,Wednesday
3202,Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,2525.32,132,383,219905.0,Outlet,2021,August,57416.449086161876,8,Friday
3203,Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men's Athletic Footwear,1219.12,132,185,106161.0,Outlet,2021,October,57384.32432432433,10,Thursday
3204,West Gear,1197831,2021-10-21,South,Arkansas,Little Rock,Women's Apparel,1741.6,132,264,151659.0,Outlet,2021,October,57446.59090909091,10,Thursday
3205,West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Apparel,4354.0,132,660,379146.0,Outlet,2021,December,57446.36363636364,12,Sunday
3206,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men's Street Footwear,2438.24,132,370,212322.0,Outlet,2021,April,57384.32432432433,4,Wednesday
3207,Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Apparel,3570.2799999999997,132,541,310900.0,Outlet,2021,July,57467.65249537892,7,Tuesday
3208,Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Men's Street Footwear,3483.2,132,528,303317.0,Outlet,2021,October,57446.40151515151,10,Friday
3209,Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,3570.2799999999997,132,541,310900.0,Outlet,2021,December,57467.65249537892,12,Friday
3210,Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,3918.6,131,590,341232.0,Online,2021,April,57835.93220338983,4,Saturday
3211,Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,4266.92,131,642,371563.0,Online,2021,September,57875.85669781931,9,Wednesday
3212,West Gear,1128299,2020-01-31,West,Nevada,Las Vegas,Women's Apparel,6792.24,131,1022,591468.0,Online,2020,January,57873.58121330724,1,Friday
3213,West Gear,1128299,2020-03-21,West,Colorado,Denver,Men's Street Footwear,2351.16,131,354,204739.0,Online,2020,March,57835.87570621469,3,Saturday
3214,West Gear,1128299,2020-04-02,West,Colorado,Denver,Men's Street Footwear,4789.4,131,721,417061.0,Online,2020,April,57844.79889042996,4,Thursday
3215,West Gear,1128299,2020-04-08,West,Colorado,Denver,Men's Street Footwear,4789.4,131,721,417061.0,Online,2020,April,57844.79889042996,4,Wednesday
3216,West Gear,1128299,2020-04-24,West,Colorado,Denver,Men's Apparel,5834.36,131,878,508056.0,Online,2020,April,57865.148063781315,4,Friday
3217,West Gear,1128299,2020-05-27,West,Colorado,Denver,Men's Athletic Footwear,4179.84,131,629,363980.0,Online,2020,May,57866.45468998411,5,Wednesday
3218,West Gear,1128299,2020-06-02,West,Washington,Seattle,Men's Athletic Footwear,4092.7599999999998,131,616,356398.0,Online,2020,June,57856.818181818184,6,Tuesday
3219,Foot Locker,1185732,2020-10-17,Southeast,Florida,Miami,Men's Street Footwear,2873.64,131,432,250237.0,Online,2020,October,57925.231481481474,10,Saturday
3220,Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,3744.44,131,563,326066.0,Online,2021,May,57915.8081705151,5,Saturday
3221,Sports Direct,1197831,2021-09-10,South,Alabama,Birmingham,Men's Apparel,3918.6,131,590,341232.0,Online,2021,September,57835.93220338983,9,Friday
3222,Sports Direct,1197831,2021-09-24,South,Alabama,Birmingham,Men's Street Footwear,2525.32,131,380,219905.0,Online,2021,September,57869.73684210526,9,Friday
3223,Sports Direct,1197831,2021-10-03,South,Alabama,Birmingham,Women's Athletic Footwear,3831.52,131,576,333649.0,Online,2021,October,57925.17361111111,10,Sunday
3224,Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Men's Street Footwear,4702.32,131,707,409478.0,Online,2021,April,57917.68033946252,4,Wednesday
3225,Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Men's Street Footwear,5573.12,131,838,485307.0,Online,2021,September,57912.52983293556,9,Monday
3226,West Gear,1185732,2021-09-08,Northeast,New York,Albany,Men's Apparel,4441.08,131,668,386729.0,Online,2021,September,57893.5628742515,9,Wednesday
3227,Kohl's,1185732,2021-01-14,Northeast,New York,Albany,Women's Athletic Footwear,2960.72,131,445,257819.0,Online,2021,January,57936.853932584265,1,Thursday
3228,Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,3221.96,131,485,280568.0,Online,2021,March,57849.07216494845,3,Wednesday
3229,Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,3396.12,131,511,295734.0,Online,2021,May,57873.58121330724,5,Monday
3230,Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women's Street Footwear,3309.04,131,498,288151.0,Online,2021,June,57861.646586345385,6,Saturday
3231,Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Street Footwear,2960.72,131,445,257819.0,Online,2021,October,57936.853932584265,10,Monday
3232,West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women's Apparel,2089.92,131,314,181990.0,Online,2021,February,57958.598726114644,2,Thursday
3233,West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Athletic Footwear,2960.72,131,445,257819.0,Online,2021,August,57936.853932584265,8,Wednesday
3234,West Gear,1128299,2021-11-24,West,Oregon,Portland,Women's Athletic Footwear,4441.08,131,668,386729.0,Online,2021,November,57893.5628742515,11,Wednesday
3235,Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Apparel,7140.5599999999995,131,1074,621800.0,Online,2021,December,57895.716945996275,12,Thursday
3236,Foot Locker,1197831,2021-02-04,West,Idaho,Boise,Women's Apparel,2960.72,131,445,257819.0,Online,2021,February,57936.853932584265,2,Thursday
3237,West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Apparel,4615.24,131,694,401895.0,Online,2021,July,57909.942363112394,7,Tuesday
3238,Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Street Footwear,3570.2799999999997,131,537,310900.0,Online,2021,October,57895.716945996275,10,Monday
3239,Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Apparel,6008.5199999999995,131,904,523222.0,Online,2021,June,57878.53982300885,6,Wednesday
3240,Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,6269.76,131,943,545971.0,Online,2021,December,57897.24284199363,12,Saturday
3241,Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Street Footwear,2525.32,131,380,219905.0,Online,2021,January,57869.73684210526,1,Wednesday
3242,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Apparel,5137.72,131,773,447393.0,Online,2021,September,57877.49029754204,9,Tuesday
3243,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Street Footwear,3657.36,131,550,318483.0,Online,2021,October,57905.99999999999,10,Wednesday
3244,Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Apparel,3657.36,131,550,318483.0,Online,2021,April,57905.99999999999,4,Saturday
3245,Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Athletic Footwear,3221.96,131,485,280568.0,Online,2021,May,57849.07216494845,5,Sunday
3246,Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Athletic Footwear,2177.0,131,328,189573.0,Online,2021,January,57796.64634146342,1,Saturday
3247,Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,4266.92,131,642,371563.0,Online,2021,August,57875.85669781931,8,Thursday
3248,Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Men's Street Footwear,4266.92,131,642,371563.0,Online,2021,August,57875.85669781931,8,Friday
3249,West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Men's Street Footwear,4005.68,131,603,348815.0,Online,2021,August,57846.60033167496,8,Tuesday
3250,Foot Locker,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Street Footwear,4266.92,131,642,371563.0,Online,2021,July,57875.85669781931,7,Tuesday
3251,Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Men's Street Footwear,3134.88,131,472,272985.0,Online,2021,April,57835.80508474576,4,Wednesday
3252,Kohl's,1185732,2021-07-06,Northeast,New Jersey,Newark,Women's Apparel,4702.32,131,707,409478.0,Online,2021,July,57917.68033946252,7,Tuesday
3253,Amazon,1185732,2021-01-21,Northeast,Vermont,Burlington,Men's Street Footwear,4266.92,131,642,371563.0,Online,2021,January,57875.85669781931,1,Thursday
3254,Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,4789.4,131,721,417061.0,Online,2021,July,57844.79889042996,7,Saturday
3255,Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,2612.4,131,393,227488.0,Outlet,2021,May,57884.987277353684,5,Thursday
3256,Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Apparel,4179.84,131,629,363980.0,Outlet,2021,March,57866.45468998411,3,Tuesday
3257,West Gear,1128299,2021-02-17,South,Louisiana,New Orleans,Women's Apparel,2786.56,131,419,242654.0,Outlet,2021,February,57912.6491646778,2,Wednesday
3258,Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Apparel,4179.84,131,629,363980.0,Outlet,2021,August,57866.45468998411,8,Monday
3259,Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Apparel,3831.52,131,576,333649.0,Outlet,2021,March,57925.17361111111,3,Thursday
3260,Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Apparel,4963.5599999999995,131,747,432227.0,Outlet,2021,October,57861.71352074966,10,Tuesday
3261,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Apparel,4702.32,131,707,409478.0,Outlet,2021,November,57917.68033946252,11,Friday
3262,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Apparel,2438.24,131,367,212322.0,Outlet,2021,February,57853.405994550405,2,Saturday
3263,West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women's Street Footwear,870.8,131,131,75829.0,Outlet,2021,January,57884.732824427476,1,Saturday
3264,West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,2873.64,131,432,250237.0,Outlet,2021,July,57925.231481481474,7,Monday
3265,Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,3831.52,131,576,333649.0,Outlet,2021,December,57925.17361111111,12,Sunday
3266,Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,3221.96,131,485,280568.0,Outlet,2021,December,57849.07216494845,12,Friday
